"inhibs_rojo";"num_torres_rojo";"num_torres_azul";"DamageObjectives_rojo";"inhibs_azul";"DamageObjectives_azul";"kda_adc_rojo";"kda_jng_rojo";"kda_mid_azul";"kda_jng_azul";"kda_mid_rojo";"num_nashors_rojo";"kda_sup_azul";"kda_sup_rojo";"kda_adc_azul";"num_asesinatos_rojo";"kda_top_rojo";"kda_top_azul";"num_asesinatos_azul";"num_nashors_azul";"num_dragones_rojo";"num_dragones_azul";"double_k_rojo";"diff_oro_al_15";"diferencia_exp";"oro_al_15_rojo";"double_k_azul";"cura_rojo";"oro_al_15_azul";"cura_azul";"gana_azul"
1;7;2;2880,76923076923;0;876,923076923077;8;12;0,5;0,333333333333333;10;1;0,5;9;0,333333333333333;15;12;0;1;0;4;0;1;-3100;-3266;25400;0;1208,46153846154;22300;548,384615384615;"no"
1;8;7;1804,08163265306;1;1997,95918367347;10;2,25;5;1,4;1,75;0;9;4,5;4,5;13;9;3,33333333333333;12;1;4;4;1;32;350;22300;0;1737,73469387755;22300;1299,10204081633;"no"
2;9;4;2135,55555555556;0;1742,22222222222;2,75;5;2,16666666666667;3,75;2,5;3;15;3,66666666666667;3,66666666666667;15;1,5;11;19;0;3;4;0;-2400;-446;25700;1;783,177777777778;23300;1069,82222222222;"no"
1;7;1;2644,11764705882;0;673,529411764706;5,5;18;0,4;0,714285714285714;17;0;2,33333333333333;19;1;22;7,5;1,5;7;0;4;1;1;-2600;-722;26600;1;1401,88235294118;24000;1054,58823529412;"no"
2;10;4;3175,75757575758;0;993,939393939394;11;14;0,6;1,66666666666667;8;1;1;4;2;15;4,5;2;7;0;4;1;1;793;-409;24800;0;1494,30303030303;25600;547,212121212121;"no"
2;9;3;2338,70967741935;0;787,096774193548;11;12;0,75;1,33333333333333;13;1;0,75;6;2;15;1,66666666666667;2;6;0;4;0;0;-435;-2537;24800;0;1081,54838709677;24400;832,225806451613;"no"
2;10;9;2320,83333333333;5;2070,83333333333;2;2,8;6;2,25;8,5;0;1,42857142857143;2,6;2,4;21;7;5;20;3;5;3;1;-1300;1256;25300;3;1014,6875;24000;962,895833333333;"no"
4;11;3;2647,82608695652;0;1636,95652173913;3;3;3,5;0,4;7;2;3;5;6;10;1,25;5;9;0;3;5;1;-2100;-2226;27100;0;688;25000;842,54347826087;"no"
1;9;2;2626,66666666667;0;1376,66666666667;8;10;4;1;4,5;1;2;9;4;11;1,25;1;8;0;4;0;0;-17;-1078;24900;0;1187,93333333333;24900;716,9;"no"
3;11;3;3784,84848484848;0;857,575757575758;8;5,33333333333333;1;0,833333333333333;15;2;1,5;17;2;20;6;0,666666666666667;8;0;4;1;2;-723;8;26200;0;1493,12121212121;25500;622,333333333333;"no"
1;7;7;2333,33333333333;1;1920,51282051282;2,5;9;1,5;1,66666666666667;5,5;1;4;10;3,5;13;7;1,75;8;1;3;3;0;-645;-1234;24800;2;887,846153846154;24200;1123,05128205128;"no"
2;9;3;2275,75757575758;0;1154,54545454545;22;8,33333333333333;1,16666666666667;1,2;4,33333333333333;1;0,555555555555556;19;1,2;28;20;2,33333333333333;9;0;5;0;5;-339;-541;24500;0;922,151515151515;25000;939,757575757576;"no"
1;10;2;3123,33333333333;0;666,666666666667;19;22;0,5;1;12;1;0,285714285714286;18;0,2;23;10;0,4;3;0;4;1;3;-2300;-64;25000;0;1475,73333333333;22700;561,866666666667;"no"
1;9;4;2173,52941176471;0;1423,52941176471;13;6,5;2;1,66666666666667;5,5;1;2;6,5;1;16;5;0,5;8;0;4;2;2;778;982;23800;0;1217,88235294118;24600;383,117647058824;"no"
2;11;1;3288;0;768;6;7;0,666666666666667;1;10;1;0,5;11;0;13;5;0,25;2;0;4;0;1;-2100;-64;26700;0;1387;24600;656,44;"no"
3;11;2;3032,25806451613;0;958,064516129032;12;14;1,2;1,66666666666667;4,66666666666667;2;0,6;16;0,333333333333333;19;4,5;1,33333333333333;6;0;4;1;5;-1000;859;25000;1;1021,83870967742;24000;446,645161290323;"no"
2;10;1;3052;0;932;13;11;1;0,333333333333333;8;1;0,25;13;0,666666666666667;13;4;0;2;0;3;1;2;-4000;-1611;26200;0;961,96;22200;644,88;"no"
2;10;4;2333,33333333333;0;1836,36363636364;10;2,5;1;0,714285714285714;16;1;1,75;19;5;20;6;2,5;8;0;2;3;1;-300;298;24000;1;1859,09090909091;23700;765,727272727273;"no"
3;11;1;2884,84848484848;0;996,969696969697;13;13;0,75;1;18;2;0,333333333333333;18;0,75;20;6;0,4;4;0;5;0;2;-329;490;24400;0;912;24100;252,666666666667;"no"
3;10;1;3321,9512195122;0;1097,56097560976;13;5;2;1,25;12;3;1,66666666666667;17;1,5;20;11;0,857142857142857;7;0;3;4;2;-1300;-1901;25600;0;1116;23600;453,048780487805;"no"
1;7;6;2509,75609756098;0;2009,75609756098;12;3,66666666666667;10;3,33333333333333;5,5;1;10;4;0,833333333333333;14;1,25;2,66666666666667;12;0;4;2;1;1300;114;24300;1;1182,41463414634;25600;705,585365853659;"no"
2;10;4;2744,11764705882;0;1335,29411764706;6;10;0,25;0,333333333333333;11;2;0,5;11;1;14;8;0;2;0;3;2;1;-3000;-1524;25900;0;1067,38235294118;22900;678,529411764706;"no"
3;10;4;2771,42857142857;0;1764,28571428571;12;15;3;2,66666666666667;11;2;1,2;4,33333333333333;3,5;17;2;1,4;9;0;4;3;2;1700;-947;24200;1;959,690476190476;25900;441,214285714286;"no"
6;11;4;2930,4347826087;0;1230,4347826087;7;3,66666666666667;5;2,6;4,33333333333333;3;1,6;1,83333333333333;4;17;4;6;16;0;5;2;2;-426;-320;23700;1;812,434782608696;23300;981,630434782609;"no"
3;11;1;2914,28571428571;0;1537,14285714286;12;6;1,4;1,4;12;2;4;11;4;13;2,25;6;8;0;2;4;0;-2800;-1147;27000;1;900,314285714286;24200;877,6;"no"
1;8;1;2648,27586206897;0;1144,8275862069;18;16;0,666666666666667;0,5;6;1;0,75;13;1;18;3,75;2;5;0;2;3;4;-2400;-2004;26100;0;1202,48275862069;23700;411,48275862069;"no"
1;8;6;1816,66666666667;1;2363,88888888889;6,5;3,25;1,75;1,5;16;0;2;12;3;18;4,33333333333333;1,16666666666667;10;2;4;1;3;-1400;-2433;26800;1;1115,61111111111;25400;1270,27777777778;"no"
3;10;2;3010;0;1290;5;2,75;0,833333333333333;1,6;7,5;2;1,75;10;2,5;18;15;8;9;0;3;2;2;-5100;-3209;28500;0;855,866666666667;23400;594,6;"no"
2;9;3;2574,1935483871;0;1361,29032258065;6,33333333333333;3,66666666666667;2,5;1,28571428571429;20;1;1;9;1,2;30;11;1,25;15;1;1;3;4;2000;1067;24400;3;953,967741935484;26400;751,516129032258;"no"
1;11;2;2573,33333333333;0;1026,66666666667;15;6,5;1,33333333333333;0,571428571428571;16;1;1;12;0,666666666666667;18;14;1,33333333333333;4;0;4;0;2;-2800;-2382;26400;0;1139,66666666667;23600;1516,63333333333;"no"
3;11;4;2245,94594594595;0;1448,64864864865;10;9;3;2;3;1;3;2,33333333333333;0,6;11;3,5;9;9;0;5;0;0;810;316;23500;1;1140,48648648649;24300;1125,97297297297;"no"
3;11;5;2470,21276595745;1;1300;12;6,25;1,8;1,71428571428571;7;1;0,5;10,5;10;29;6;1,57142857142857;15;1;2;5;6;-2000;732;24900;3;1295,1914893617;22900;1750,82978723404;"no"
1;9;3;2674,28571428571;0;1311,42857142857;3;2,33333333333333;2;1,66666666666667;5,5;2;1,5;6;7;13;4;1,75;10;0;3;2;1;-479;-1066;26300;2;580,971428571429;25800;1162,34285714286;"no"
4;11;2;3077,41935483871;0;622,58064516129;16;9;3,5;1,16666666666667;8;1;0,6;18;1,66666666666667;21;7,5;0,6;7;0;3;1;1;-3300;-2600;27600;0;1533,12903225806;24300;1168,51612903226;"no"
1;8;1;1866,66666666667;0;1616,66666666667;18;18;0,6;0,666666666666667;6;1;0,6;15;1,33333333333333;23;14;0,5;5;0;2;1;5;-2800;-1289;25700;0;882,625;22900;694,041666666667;"no"
3;11;4;2446,34146341463;0;1426,82926829268;7;6;6;6;9;1;2;1,5;3;10;4;0,8;6;1;5;1;0;1200;523;22100;1;1202,92682926829;23300;906,390243902439;"no"
0;0;3;2162,5;0;1421,875;2,5;2;5;3,5;2,5;0;2,5;7;1,66666666666667;9;4;6;8;0;2;1;1;2100;1607;23600;0;773,8125;24500;471,90625;"no"
1;7;6;2900;0;2107,69230769231;7;4;8;11;6;1;2,33333333333333;8;1;10;1,5;4,5;11;0;3;4;1;-4300;-1335;26700;1;599,461538461538;22400;911,487179487179;"no"
